"doi","journal","url","editor","received","accepted","online","final_version","issue","first_decision","second_decision","third_decision","fourth_decision","preprint","issueonline","revised1","revised2","revised3","revised4","error"
"10.1371/journal.pone.0048965","PLoS ONE",NA,"Brock Fenton",2012-07-07,2012-10-08,2012-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070105","PLoS ONE",NA,"Fabiano Thompson",2013-02-14,2013-06-17,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040681","PLoS ONE",NA,"Frederick R Adler",2011-12-16,2012-06-13,2012-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0015422","PLoS ONE",NA,"Gonzalo de Polavieja",2010-08-20,2010-09-19,2010-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0057107","PLoS ONE",NA,"Gil Bohrer",2012-07-19,2013-01-21,2013-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0082425","PLoS ONE",NA,"Justin David Brown",2013-01-24,2013-11-01,2013-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078126","PLoS ONE",NA,"Nicole M Gerardo",2013-04-30,2013-09-09,2013-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070038","PLoS ONE",NA,"Robert B Srygley",2013-02-05,2013-06-14,2013-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040599","PLoS ONE",NA,"Mark S Boyce",2012-04-20,2012-06-11,2012-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023744","PLoS ONE",NA,"Simon Thrush",2011-07-21,2011-07-23,2011-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0032203","PLoS ONE",NA,"Alessandro Vespignani",2011-03-04,2012-01-24,2012-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088559","PLoS ONE",NA,"Francisco J Esteban",2013-02-17,2014-01-09,2014-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0017395","PLoS ONE",NA,"Anna Traveset",2010-10-05,2011-02-02,2011-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084441","PLoS ONE",NA,"Leonard Simon van Overbeek",2013-02-17,2013-11-18,2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092788","PLoS ONE",NA,"Carlos Garcia de Leaniz",2013-10-15,2014-02-26,2014-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021773","PLoS ONE",NA,"Brock Fenton",2011-02-09,2011-06-07,2011-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021555","PLoS ONE",NA,"Tanya Parish",2010-12-01,2011-06-03,2011-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0029981","PLoS ONE",NA,"Brett Neilan",2011-10-01,2011-12-08,2012-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075957","PLoS ONE",NA,"Gerardo Chowell",2013-05-15,2013-08-19,2013-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075946","PLoS ONE",NA,"Ben Bond-Lamberty",2013-06-07,2013-08-18,2013-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008748","PLoS ONE",NA,"Corrie S Moreau",2009-10-04,2009-12-17,2010-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092674","PLoS ONE",NA,"Sebastien Descamps",2013-11-11,2014-02-24,2014-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092405","PLoS ONE",NA,"Simon Thrush",2013-06-26,2014-02-22,2014-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063166","PLoS ONE",NA,"Jack Anthony Gilbert",2013-02-12,2013-03-29,2013-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038091","PLoS ONE",NA,"Wayne M Getz",2011-12-26,2012-05-02,2012-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0029721","PLoS ONE",NA,"Yamir Moreno",2011-08-01,2011-12-02,2012-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054597","PLoS ONE",NA,"Dorian Q Fuller",2012-07-30,2012-12-13,2013-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042097","PLoS ONE",NA,"Carlos A Navas",2012-03-08,2012-07-02,2012-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0046429","PLoS ONE",NA,"Matt Hayward",2012-05-15,2012-08-30,2012-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079868","PLoS ONE",NA,"Mark R Muldoon",2013-03-26,2013-09-26,2013-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012730","PLoS ONE",NA,"Peter Roopnarine",2010-05-20,2010-08-18,2010-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092589","PLoS ONE",NA,"Athanassios C Tsikliras",2013-07-23,2014-02-24,2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075832","PLoS ONE",NA,"Ethan P White",2013-04-24,2013-08-16,2013-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038159","PLoS ONE",NA,"Stefano Boccaletti",2012-04-10,2012-05-03,2012-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012832","PLoS ONE",NA,"A Peter Klimley",2010-06-01,2010-08-24,2010-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008661","PLoS ONE",NA,"Enrico Scalas",2009-03-25,2009-12-15,2010-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075661","PLoS ONE",NA,"Cedric Sueur",2013-03-18,2013-08-17,2013-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0000034","PLoS Biology",NA,"none",NA,NA,2003-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071446","PLoS ONE",NA,"Sebastien Lavergne",2012-11-08,2013-07-04,2013-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0033799","PLoS ONE",NA,"Stefano Boccaletti",2012-01-02,2012-02-17,2012-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088155","PLoS ONE",NA,"Michael D Petraglia",2013-08-19,2014-01-03,2014-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088156","PLoS ONE",NA,"Bruno Herault",2013-09-04,2014-01-06,2014-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024195","PLoS ONE",NA,"Eshel Ben-Jacob",2011-04-14,2011-08-04,2011-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001683","PLoS Biology",NA,"none",NA,NA,2013-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001691","PLoS Biology",NA,"none",NA,NA,2013-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001682","PLoS Biology",NA,"Georgina M Mace",2013-03-26,2013-09-03,2013-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095757","PLoS ONE",NA,"Lucas J Stal",2013-12-17,2014-03-31,2014-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0045317","PLoS ONE",NA,"Christof Markus Aegerter",2012-04-17,2012-08-20,2012-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011554","PLoS ONE",NA,"Justin Wright",2010-02-01,2010-06-10,2010-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0036650","PLoS ONE",NA,"Brock Fenton",2011-05-28,2012-04-11,2012-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095577","PLoS ONE",NA,"Stuart Humphries",2013-10-29,2014-03-28,2014-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053807","PLoS ONE",NA,"Stephanie M Carlson",2012-06-01,2012-12-06,2013-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0032901","PLoS ONE",NA,"Michael Somers",2011-04-20,2012-02-07,2012-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062184","PLoS ONE",NA,"Benedikt R Schmidt",2013-01-11,2013-03-18,2013-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078866","PLoS ONE",NA,"Kirsten Nielsen",2013-07-30,2013-09-23,2013-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091431","PLoS ONE",NA,"Jesus Gomez-Gardenes",2013-11-06,2013-12-18,2014-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0057770","PLoS ONE",NA,"Georges Snounou",2012-11-18,2013-01-25,2013-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0032748","PLoS ONE",NA,"Jo~ao Pinto",2011-10-07,2012-02-03,2012-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078737","PLoS ONE",NA,"Francesco Pappalardo",2012-11-09,2013-09-15,2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061974","PLoS ONE",NA,"Christopher Fulton",2012-10-12,2013-03-15,2013-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0003047","PLoS ONE",NA,"Rob P Freckleton",2008-04-04,2008-08-04,2008-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011393","PLoS ONE",NA,"Fabio Rapallo",2010-05-20,2010-06-08,2010-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024206","PLoS ONE",NA,"Sharon Gursky-Doyen",2011-02-25,2011-08-05,2011-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0045150","PLoS ONE",NA,"Alex Mesoudi",2012-03-29,2012-08-17,2012-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0085661","PLoS ONE",NA,"Paul Adam",2013-08-20,2013-11-27,2014-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018384","PLoS ONE",NA,"Matjaz Perc",2010-12-06,2011-02-28,2011-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0050162","PLoS Biology",NA,"none",NA,NA,2007-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0052015","PLoS ONE",NA,"Ethan P White",2012-06-20,2012-11-08,2013-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018429","PLoS ONE",NA,"Simon Thrush",2010-11-10,2011-03-05,2011-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0050216","PLoS Biology",NA,"none",NA,NA,2007-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0039502","PLoS ONE",NA,"Lee A Newsom",2011-11-10,2012-05-25,2012-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0060568","PLoS ONE",NA,"Hans-Ulrich Peter",2012-10-08,2013-02-28,2013-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094076","PLoS ONE",NA,"Maarja Opik",2013-12-09,2014-03-10,2014-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0022588","PLoS ONE",NA,"Peter Roopnarine",2010-11-22,2011-06-30,2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026847","PLoS ONE",NA,"Stephen Pratt",2011-08-11,2011-10-04,2011-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098009","PLoS ONE",NA,"Wolfgang Glanzel",2013-12-23,2014-04-23,2014-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0035223","PLoS ONE",NA,"Raphael Arlettaz",2011-09-21,2012-03-12,2012-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077231","PLoS ONE",NA,"Bruno Herault",2012-08-31,2013-09-09,2013-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0093985","PLoS ONE",NA,"Peter Alan Todd",2013-12-18,2014-03-12,2014-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013816","PLoS ONE",NA,"Steven J Bograd",2010-07-20,2010-10-01,2010-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0089850","PLoS ONE",NA,"Ben Bond-Lamberty",2013-09-11,2014-01-27,2014-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0097986","PLoS ONE",NA,"Jan M Hemmi",2013-04-23,2014-04-27,2014-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094043","PLoS ONE",NA,"Shibu Jose",2013-11-15,2014-03-11,2014-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060049","PLoS Biology",NA,"none",NA,NA,2008-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0044279","PLoS ONE",NA,"Vishal Shah",2012-06-05,2012-07-31,2012-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0035869","PLoS ONE",NA,"Christos A Ouzounis",2011-11-03,2012-03-27,2012-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1000274","PLoS Biology",NA,"none",NA,NA,2010-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0031672","PLoS ONE",NA,"Jon Moen",2011-10-10,2012-01-11,2012-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065236","PLoS ONE",NA,"Jon Moen",2013-02-13,2013-04-23,2013-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1000330","PLoS Biology",NA,"none",NA,NA,2010-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040205","PLoS ONE",NA,"Adam Siepielski",2012-02-22,2012-06-04,2012-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048568","PLoS ONE",NA,"Dennis ORourke",2012-06-29,2012-09-26,2012-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065263","PLoS ONE",NA,"Vincent Lariviere",2013-02-12,2013-04-23,2013-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0073676","PLoS ONE",NA,"Cesar A Hidalgo",2013-04-23,2013-07-19,2013-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0014569","PLoS ONE",NA,"Dennis Marinus Hansen",2010-05-12,2010-11-22,2011-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010355","PLoS ONE",NA,"Johan Bollen",2009-09-15,2010-03-16,2010-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048439","PLoS ONE",NA,"Cedric Sueur",2012-05-10,2012-09-25,2012-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0073550","PLoS ONE",NA,"Simon Thrush",2013-04-21,2013-07-19,2013-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010339","PLoS ONE",NA,"Adina Maya Merenlender",2009-09-10,2010-03-08,2010-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0002111","PLoS ONE",NA,"Jerome Chave",2007-12-16,2008-03-17,2008-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0060992","PLoS ONE",NA,"Kurt O Reinhart",2012-12-07,2013-03-05,2013-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0033841","PLoS ONE",NA,"Simon Thrush",2011-12-11,2012-02-17,2012-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084082","PLoS ONE",NA,"Rebecca Sear",2013-05-13,2013-11-11,2014-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025053","PLoS ONE",NA,"Matjaz Perc",2011-08-06,2011-08-23,2011-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075503","PLoS ONE",NA,"Dafeng Hui",2013-07-17,2013-08-14,2013-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050346","PLoS ONE",NA,"M Alex Smith",2012-07-25,2012-10-18,2012-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0100668","PLoS ONE",NA,"Raffaella Balestrini",2013-08-07,2014-05-30,2014-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pmed.0040182","PLoS Medicine",NA,"Steven E Hyman",2004-12-27,2007-03-30,2007-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021094","PLoS ONE",NA,"Dirk Steinke",2010-12-16,2011-05-20,2011-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0004185","PLoS ONE",NA,"Adam K Chippindale",2008-06-18,2008-12-05,2009-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021087","PLoS ONE",NA,"Daphne Soares",2010-10-29,2011-05-19,2011-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075569","PLoS ONE",NA,"Petter Holme",2013-06-26,2013-08-14,2013-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054582","PLoS ONE",NA,"Yan Ropert-Coudert",2012-03-11,2012-12-14,2013-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050433","PLoS ONE",NA,"Brian Gratwicke",2012-07-18,2012-10-22,2012-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025175","PLoS ONE",NA,"Antje Timmer",2011-03-02,2011-08-29,2011-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012449","PLoS ONE",NA,"Richard Kazimierz Frank Unsworth",2010-01-22,2010-07-28,2010-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0041962","PLoS ONE",NA,"Carl J Bernacchi",2012-03-26,2012-06-27,2012-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050304","PLoS ONE",NA,"Ive De Smet",2012-07-18,2012-10-18,2012-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050305","PLoS ONE",NA,"William J Etges",2012-07-31,2012-10-18,2012-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pntd.0002782","PLoS Neglected Tropical Diseases",NA,"Eric Dumonteil",2013-07-29,2014-02-24,2014-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0046091","PLoS ONE",NA,"Thomas Behrens",2012-05-04,2012-08-27,2012-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071559","PLoS ONE",NA,"Ben Bond-Lamberty",2013-01-15,2013-07-01,2013-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0027936","PLoS ONE",NA,"Jon Moen",2011-07-18,2011-10-28,2011-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048708","PLoS ONE",NA,"R Alexander Bentley",2012-09-10,2012-10-02,2012-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086487","PLoS ONE",NA,"Ben Bond-Lamberty",2013-06-10,2013-12-08,2014-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0073748","PLoS ONE",NA,"John F Valentine",2013-05-09,2013-07-24,2013-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0069705","PLoS ONE",NA,"Purificacion Lopez-Garcia",2012-12-22,2013-06-11,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065314","PLoS ONE",NA,"Simon Thrush",2013-02-11,2013-04-25,2013-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086605","PLoS ONE",NA,"Joseph Najbauer",2013-08-12,2013-12-12,2014-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098995","PLoS ONE",NA,"James P Meador",2014-01-03,2014-05-09,2014-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0015160","PLoS ONE",NA,"Laurent Kreplak",2010-07-27,2010-10-27,2010-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040393","PLoS ONE",NA,"Renaud Lambiotte",2012-02-10,2012-06-06,2012-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065427","PLoS ONE",NA,"Sebastien Lavergne",2013-01-02,2013-04-24,2013-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098881","PLoS ONE",NA,"John Goodrich",2013-11-30,2014-05-07,2014-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094985","PLoS ONE",NA,"Matjaz Perc",2014-02-24,2014-03-21,2014-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094906","PLoS ONE",NA,"Juan A A~nel",2013-07-29,2014-03-21,2014-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0057100","PLoS ONE",NA,"Vittoria Colizza",2012-05-14,2013-01-21,2013-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0082231","PLoS ONE",NA,"Joseph Clifton Dickens",2013-06-16,2013-10-22,2013-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0080531","PLoS ONE",NA,"Claude Wicker-Thomas",2013-07-11,2013-10-14,2013-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025995","PLoS ONE",NA,"Alejandro Raul Hernandez Montoya",2011-03-29,2011-09-15,2011-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0046873","PLoS ONE",NA,"Simon Joly",2012-02-14,2012-09-10,2012-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021609","PLoS ONE",NA,"Steven J Bograd",2011-03-07,2011-06-02,2011-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059662","PLoS ONE",NA,"Carlos Garcia de Leaniz",2012-12-11,2013-02-16,2013-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
